        p	Mean size	    P inf	    P span
     0.078	         1	         0	         0
    0.0784	         1	         0	         0
    0.0788	         1	         0	         0
    0.0792	         1	         0	         0
    0.0796	         1	         0	         0
      0.08	         1	         0	         0
    0.0804	         1	         0	         0
    0.0808	         1	         0	         0
    0.0812	         1	         0	         0
    0.0816	         1	         0	         0
     0.082	         1	         0	         0
    0.0824	         1	         0	         0
    0.0828	         1	         0	         0
    0.0832	         1	         0	         0
    0.0836	         1	         0	         0
     0.084	         1	         0	         0
    0.0844	         1	         0	         0
    0.0848	         1	         0	         0
    0.0852	         1	         0	         0
    0.0856	         1	         0	         0
     0.086	         1	         0	         0
    0.0864	         1	         0	         0
    0.0868	         1	         0	         0
    0.0872	         1	         0	         0
    0.0876	         1	         0	         0
     0.088	         1	         0	         0
    0.0884	         1	         0	         0
    0.0888	         1	         0	         0
    0.0892	         1	         0	         0
    0.0896	         1	         0	         0
      0.09	         1	         0	         0
    0.0904	         1	         0	         0
    0.0908	         1	         0	         0
    0.0912	         1	         0	         0
    0.0916	         1	         0	         0
     0.092	         1	         0	         0
    0.0924	         1	         0	         0
    0.0928	         1	         0	         0
    0.0932	         1	         0	         0
    0.0936	         1	         0	         0
     0.094	         1	         0	         0
    0.0944	         1	         0	         0
    0.0948	         1	         0	         0
    0.0952	         1	         0	         0
    0.0956	         1	         0	         0
     0.096	         1	         0	         0
    0.0964	         1	         0	         0
    0.0968	         1	         0	         0
    0.0972	         1	         0	         0
    0.0976	         1	         0	         0
     0.098	         1	         0	         0
    0.0984	         1	         0	         0
    0.0988	         1	         0	         0
    0.0992	         1	         0	         0
    0.0996	         1	         0	         0
       0.1	         1	         0	         0
    0.1004	         1	         0	         0
    0.1008	         1	         0	         0
    0.1012	     1.001	         0	         0
    0.1016	     1.001	         0	         0
     0.102	     1.001	         0	         0
    0.1024	     1.001	         0	         0
    0.1028	     1.001	         0	         0
    0.1032	     1.001	         0	         0
    0.1036	     1.001	         0	         0
     0.104	     1.001	         0	         0
    0.1044	     1.001	         0	         0
    0.1048	     1.001	         0	         0
    0.1052	     1.001	         0	         0
    0.1056	     1.001	         0	         0
     0.106	     1.001	         0	         0
    0.1064	     1.001	         0	         0
    0.1068	     1.001	         0	         0
    0.1072	     1.001	         0	         0
    0.1076	     1.001	         0	         0
     0.108	     1.002	         0	         0
    0.1084	     1.002	         0	         0
    0.1088	     1.002	         0	         0
    0.1092	     1.003	         0	         0
    0.1096	     1.003	         0	         0
      0.11	     1.002	         0	         0
    0.1104	     1.004	         0	         0
    0.1108	     1.003	         0	         0
    0.1112	     1.004	         0	         0
    0.1116	     1.003	         0	         0
     0.112	     1.003	         0	         0
    0.1124	     1.004	         0	         0
    0.1128	     1.004	         0	         0
    0.1132	     1.004	         0	         0
    0.1136	     1.004	         0	         0
     0.114	     1.004	         0	         0
    0.1144	     1.004	         0	         0
    0.1148	     1.004	         0	         0
    0.1152	     1.004	         0	         0
    0.1156	     1.005	         0	         0
     0.116	     1.005	         0	         0
    0.1164	     1.005	         0	         0
    0.1168	     1.005	         0	         0
    0.1172	     1.006	         0	         0
    0.1176	     1.007	         0	         0
     0.118	     1.007	         0	         0
    0.1184	     1.007	         0	         0
    0.1188	     1.007	         0	         0
    0.1192	     1.009	         0	         0
    0.1196	     1.009	         0	         0
      0.12	      1.01	         0	         0
    0.1204	     1.009	         0	         0
    0.1208	      1.01	         0	         0
    0.1212	      1.01	         0	         0
    0.1216	     1.014	         0	         0
     0.122	     1.012	         0	         0
    0.1224	     1.015	         0	         0
    0.1228	     1.014	         0	         0
    0.1232	     1.017	         0	         0
    0.1236	     1.015	         0	         0
     0.124	     1.018	         0	         0
    0.1244	     1.019	         0	         0
    0.1248	     1.025	         0	         0
    0.1252	     1.022	         0	         0
    0.1256	     1.022	         0	         0
     0.126	     1.022	         0	         0
    0.1264	     1.024	         0	         0
    0.1268	     1.028	         0	         0
    0.1272	     1.029	         0	         0
    0.1276	     1.028	         0	         0
     0.128	     1.032	         0	         0
    0.1284	     1.033	         0	         0
    0.1288	     1.038	         0	         0
    0.1292	      1.04	         0	         0
    0.1296	     1.046	         0	         0
      0.13	     1.046	         0	         0
    0.1304	     1.054	         0	         0
    0.1308	     1.053	         0	         0
    0.1312	     1.058	         0	         0
    0.1316	      1.06	         0	         0
     0.132	     1.065	         0	         0
    0.1324	     1.068	         0	         0
    0.1328	      1.07	         0	         0
    0.1332	      1.07	         0	         0
    0.1336	     1.076	         0	         0
     0.134	     1.081	         0	         0
    0.1344	     1.088	         0	         0
    0.1348	     1.091	         0	         0
    0.1352	     1.097	         0	         0
    0.1356	     1.096	         0	         0
     0.136	       1.1	         0	         0
    0.1364	     1.101	         0	         0
    0.1368	     1.107	         0	         0
    0.1372	     1.111	         0	         0
    0.1376	     1.117	         0	         0
     0.138	     1.123	         0	         0
    0.1384	     1.129	         0	         0
    0.1388	     1.133	         0	         0
    0.1392	     1.139	         0	         0
    0.1396	     1.144	         0	         0
      0.14	     1.152	         0	         0
    0.1404	     1.151	         0	         0
    0.1408	     1.166	         0	         0
    0.1412	     1.171	         0	         0
    0.1416	     1.177	         0	         0
     0.142	     1.179	         0	         0
    0.1424	     1.193	         0	         0
    0.1428	     1.195	         0	         0
    0.1432	     1.207	         0	         0
    0.1436	     1.204	         0	         0
     0.144	     1.212	         0	         0
    0.1444	     1.213	         0	         0
    0.1448	     1.224	         0	         0
    0.1452	     1.222	         0	         0
    0.1456	     1.242	         0	         0
     0.146	     1.244	         0	         0
    0.1464	     1.257	         0	         0
    0.1468	     1.257	         0	         0
    0.1472	     1.265	         0	         0
    0.1476	     1.279	         0	         0
     0.148	     1.294	         0	         0
    0.1484	     1.291	         0	         0
    0.1488	     1.303	         0	         0
    0.1492	     1.301	         0	         0
    0.1496	     1.326	         0	         0
      0.15	     1.325	         0	         0
    0.1504	     1.346	         0	         0
    0.1508	     1.348	         0	         0
    0.1512	      1.36	         0	         0
    0.1516	     1.367	         0	         0
     0.152	     1.384	         0	         0
    0.1524	     1.387	         0	         0
    0.1528	     1.403	         0	         0
    0.1532	     1.402	         0	         0
    0.1536	     1.422	         0	         0
     0.154	     1.429	         0	         0
    0.1544	     1.446	         0	         0
    0.1548	     1.451	         0	         0
    0.1552	     1.483	         0	         0
    0.1556	     1.494	         0	         0
     0.156	     1.505	         0	         0
    0.1564	     1.509	         0	         0
    0.1568	      1.53	         0	         0
    0.1572	     1.531	         0	         0
    0.1576	     1.552	         0	         0
     0.158	      1.55	         0	         0
    0.1584	     1.579	         0	         0
    0.1588	     1.583	         0	         0
    0.1592	     1.607	         0	         0
    0.1596	     1.611	         0	         0
      0.16	     1.625	         0	         0
    0.1604	     1.633	         0	         0
    0.1608	     1.647	         0	         0
    0.1612	     1.657	         0	         0
    0.1616	     1.678	         0	         0
     0.162	     1.683	         0	         0
    0.1624	     1.698	         0	         0
    0.1628	     1.703	         0	         0
    0.1632	     1.715	         0	         0
    0.1636	     1.715	         0	         0
     0.164	     1.724	         0	         0
    0.1644	     1.738	         0	         0
    0.1648	     1.758	         0	         0
    0.1652	     1.767	         0	         0
    0.1656	     1.779	         0	         0
     0.166	     1.788	         0	         0
    0.1664	       1.8	         0	         0
    0.1668	     1.801	         0	         0
    0.1672	     1.811	         0	         0
    0.1676	     1.812	         0	         0
     0.168	     1.822	         0	         0
    0.1684	     1.827	         0	         0
    0.1688	     1.845	         0	         0
    0.1692	     1.845	         0	         0
    0.1696	     1.855	         0	         0
      0.17	     1.854	         0	         0
    0.1704	     1.866	         0	         0
    0.1708	     1.871	         0	         0
    0.1712	     1.881	         0	         0
    0.1716	      1.89	         0	         0
     0.172	     1.898	         0	         0
    0.1724	     1.906	         0	         0
    0.1728	     1.908	         0	         0
    0.1732	     1.914	         0	         0
    0.1736	     1.923	         0	         0
     0.174	     1.926	         0	         0
    0.1744	     1.933	         0	         0
    0.1748	     1.932	         0	         0
    0.1752	     1.937	         0	         0
    0.1756	     1.942	         0	         0
     0.176	     1.944	         0	         0
    0.1764	     1.945	         0	         0
    0.1768	     1.949	         0	         0
    0.1772	     1.952	         0	         0
    0.1776	     1.956	         0	         0
     0.178	     1.958	         0	         0
    0.1784	     1.959	         0	         0
    0.1788	     1.964	         0	         0
    0.1792	     1.969	         0	         0
    0.1796	     1.971	         0	         0
      0.18	     1.973	         0	         0
    0.1804	     1.975	         0	         0
    0.1808	     1.978	         0	         0
    0.1812	     1.976	         0	         0
    0.1816	      1.98	         0	         0
     0.182	     1.977	         0	         0
    0.1824	     1.982	         0	         0
    0.1828	     1.985	         0	         0
    0.1832	     1.987	         0	         0
    0.1836	     1.987	         0	         0
     0.184	     1.989	         0	         0
    0.1844	     1.992	         0	         0
    0.1848	     1.994	         0	         0
    0.1852	     1.994	         0	         0
    0.1856	     1.994	         0	         0
     0.186	     1.994	         0	         0
    0.1864	     1.996	         0	         0
    0.1868	     1.996	         0	         0
    0.1872	     1.997	         0	         0
    0.1876	     1.997	         0	         0
     0.188	     1.998	         0	         0
    0.1884	     1.998	         0	         0
    0.1888	     1.999	         0	         0
    0.1892	     1.999	         0	         0
    0.1896	     1.999	         0	         0
      0.19	     1.999	         0	         0
    0.1904	         2	         0	         0
    0.1908	         2	         0	         0
    0.1912	     2.001	         0	         0
    0.1916	     2.002	         0	         0
     0.192	     2.004	         0	         0
    0.1924	     2.004	         0	         0
    0.1928	     2.004	         0	         0
    0.1932	     2.005	         0	         0
    0.1936	     2.004	         0	         0
     0.194	     2.005	         0	         0
    0.1944	     2.006	         0	         0
    0.1948	      2.01	         0	         0
    0.1952	      2.01	         0	         0
    0.1956	     2.009	         0	         0
     0.196	     2.009	         0	         0
    0.1964	      2.01	         0	         0
    0.1968	     2.012	         0	         0
    0.1972	     2.012	         0	         0
    0.1976	     2.012	         0	         0
     0.198	     2.014	         0	         0
    0.1984	     2.016	         0	         0
    0.1988	     2.018	         0	         0
    0.1992	     2.019	         0	         0
    0.1996	     2.019	         0	         0
       0.2	      2.02	         0	         0
    0.2004	     2.021	         0	         0
    0.2008	     2.021	         0	         0
    0.2012	     2.022	         0	         0
    0.2016	     2.025	         0	         0
     0.202	     2.025	         0	         0
    0.2024	     2.027	         0	         0
    0.2028	     2.028	         0	         0
    0.2032	     2.031	         0	         0
    0.2036	     2.031	         0	         0
     0.204	     2.036	         0	         0
    0.2044	     2.038	         0	         0
    0.2048	     2.039	         0	         0
    0.2052	     2.045	         0	         0
    0.2056	     2.048	         0	         0
     0.206	     2.051	         0	         0
    0.2064	     2.057	         0	         0
    0.2068	     2.058	         0	         0
    0.2072	     2.063	         0	         0
    0.2076	     2.068	         0	         0
     0.208	      2.07	         0	         0
    0.2084	     2.072	         0	         0
    0.2088	     2.076	         0	         0
    0.2092	     2.076	         0	         0
    0.2096	      2.08	         0	         0
      0.21	     2.084	         0	         0
    0.2104	     2.088	         0	         0
    0.2108	     2.089	         0	         0
    0.2112	     2.092	         0	         0
    0.2116	       2.1	         0	         0
     0.212	     2.105	         0	         0
    0.2124	     2.109	         0	         0
    0.2128	     2.117	         0	         0
    0.2132	     2.124	         0	         0
    0.2136	      2.13	         0	         0
     0.214	     2.133	         0	         0
    0.2144	     2.142	         0	         0
    0.2148	     2.144	         0	         0
    0.2152	     2.153	         0	         0
    0.2156	     2.163	         0	         0
     0.216	     2.168	         0	         0
    0.2164	     2.177	         0	         0
    0.2168	     2.184	         0	         0
    0.2172	     2.186	         0	         0
    0.2176	     2.192	         0	         0
     0.218	     2.203	         0	         0
    0.2184	     2.213	         0	         0
    0.2188	     2.223	         0	         0
    0.2192	     2.232	         0	         0
    0.2196	     2.236	         0	         0
      0.22	     2.243	         0	         0
    0.2204	     2.257	         0	         0
    0.2208	     2.266	         0	         0
    0.2212	      2.28	         0	         0
    0.2216	     2.288	         0	         0
     0.222	      2.29	         0	         0
    0.2224	     2.304	         0	         0
    0.2228	     2.318	         0	         0
    0.2232	     2.327	         0	         0
    0.2236	     2.342	         0	         0
     0.224	     2.349	         0	         0
    0.2244	     2.356	         0	         0
    0.2248	      2.37	         0	         0
    0.2252	     2.375	         0	         0
    0.2256	     2.381	         0	         0
     0.226	     2.399	         0	         0
    0.2264	     2.407	         0	         0
    0.2268	     2.426	         0	         0
    0.2272	     2.434	         0	         0
    0.2276	     2.449	         0	         0
     0.228	     2.449	         0	         0
    0.2284	     2.462	         0	         0
    0.2288	     2.479	         0	         0
    0.2292	     2.496	         0	         0
    0.2296	     2.508	         0	         0
      0.23	     2.524	         0	         0
    0.2304	     2.538	         0	         0
    0.2308	     2.547	         0	         0
    0.2312	     2.556	         0	         0
    0.2316	     2.569	         0	         0
     0.232	     2.582	         0	         0
    0.2324	     2.595	         0	         0
    0.2328	     2.601	         0	         0
    0.2332	     2.614	         0	         0
    0.2336	     2.632	         0	         0
     0.234	     2.644	         0	         0
    0.2344	     2.654	         0	         0
    0.2348	     2.661	         0	         0
    0.2352	     2.662	         0	         0
    0.2356	     2.673	         0	         0
     0.236	     2.679	         0	         0
    0.2364	     2.686	         0	         0
    0.2368	     2.698	         0	         0
    0.2372	     2.711	         0	         0
    0.2376	     2.719	         0	         0
     0.238	     2.718	         0	         0
    0.2384	     2.728	         0	         0
    0.2388	     2.742	         0	         0
    0.2392	     2.756	         0	         0
    0.2396	     2.769	         0	         0
      0.24	     2.782	         0	         0
    0.2404	     2.793	         0	         0
    0.2408	     2.806	         0	         0
    0.2412	     2.816	         0	         0
    0.2416	     2.826	         0	         0
     0.242	     2.832	         0	         0
    0.2424	     2.839	         0	         0
    0.2428	     2.844	         0	         0
    0.2432	     2.854	         0	         0
    0.2436	     2.863	         0	         0
     0.244	     2.873	         0	         0
    0.2444	     2.883	         0	         0
    0.2448	      2.89	         0	         0
    0.2452	     2.896	         0	         0
    0.2456	       2.9	         0	         0
     0.246	     2.906	         0	         0
    0.2464	      2.91	         0	         0
    0.2468	     2.918	         0	         0
    0.2472	     2.925	         0	         0
    0.2476	     2.928	         0	         0
     0.248	     2.938	         0	         0
    0.2484	     2.943	         0	         0
    0.2488	     2.947	         0	         0
    0.2492	     2.952	         0	         0
    0.2496	     2.959	         0	         0
      0.25	     2.968	         0	         0
    0.2504	     2.971	         0	         0
    0.2508	     2.981	         0	         0
    0.2512	     2.991	         0	         0
    0.2516	     2.997	         0	         0
     0.252	         3	         0	         0
    0.2524	     3.007	         0	         0
    0.2528	      3.01	         0	         0
    0.2532	     3.015	         0	         0
    0.2536	     3.018	         0	         0
     0.254	     3.024	         0	         0
    0.2544	     3.029	         0	         0
    0.2548	     3.033	         0	         0
    0.2552	     3.039	         0	         0
    0.2556	     3.046	         0	         0
     0.256	     3.057	         0	         0
    0.2564	     3.065	         0	         0
    0.2568	     3.067	         0	         0
    0.2572	     3.073	         0	         0
    0.2576	      3.08	         0	         0
     0.258	     3.083	         0	         0
    0.2584	     3.089	         0	         0
    0.2588	     3.093	         0	         0
    0.2592	     3.099	         0	         0
    0.2596	     3.106	         0	         0
      0.26	      3.11	         0	         0
    0.2604	     3.123	         0	         0
    0.2608	     3.127	         0	         0
    0.2612	     3.129	         0	         0
    0.2616	     3.134	         0	         0
     0.262	     3.142	         0	         0
    0.2624	     3.151	         0	         0
    0.2628	     3.159	         0	         0
    0.2632	     3.166	         0	         0
    0.2636	     3.171	         0	         0
     0.264	     3.182	         0	         0
    0.2644	     3.189	         0	         0
    0.2648	       3.2	         0	         0
    0.2652	     3.207	         0	         0
    0.2656	     3.219	         0	         0
     0.266	     3.227	         0	         0
    0.2664	     3.233	         0	         0
    0.2668	     3.241	         0	         0
    0.2672	     3.252	         0	         0
    0.2676	     3.269	         0	         0
     0.268	      3.28	         0	         0
    0.2684	     3.285	         0	         0
    0.2688	     3.292	         0	         0
    0.2692	     3.302	         0	         0
    0.2696	     3.316	         0	         0
      0.27	     3.327	         0	         0
    0.2704	     3.341	         0	         0
    0.2708	     3.347	         0	         0
    0.2712	      3.36	         0	         0
    0.2716	     3.365	         0	         0
     0.272	      3.37	         0	         0
    0.2724	     3.386	         0	         0
    0.2728	     3.399	         0	         0
    0.2732	     3.418	         0	         0
    0.2736	     3.426	         0	         0
     0.274	     3.443	         0	         0
    0.2744	      3.46	         0	         0
    0.2748	     3.475	         0	         0
    0.2752	     3.489	         0	         0
    0.2756	     3.501	         0	         0
     0.276	     3.516	         0	         0
    0.2764	      3.52	         0	         0
    0.2768	     3.533	         0	         0
    0.2772	     3.546	         0	         0
    0.2776	     3.556	         0	         0
     0.278	     3.569	         0	         0
    0.2784	     3.577	         0	         0
    0.2788	      3.59	         0	         0
    0.2792	     3.608	         0	         0
    0.2796	     3.619	         0	         0
      0.28	     3.635	         0	         0
    0.2804	     3.639	         0	         0
    0.2808	     3.654	         0	         0
    0.2812	     3.668	         0	         0
    0.2816	     3.682	         0	         0
     0.282	     3.695	         0	         0
    0.2824	     3.716	         0	         0
    0.2828	     3.724	         0	         0
    0.2832	      3.74	         0	         0
    0.2836	     3.753	         0	         0
     0.284	     3.763	         0	         0
    0.2844	     3.773	         0	         0
    0.2848	     3.792	         0	         0
    0.2852	     3.804	         0	         0
    0.2856	     3.812	         0	         0
     0.286	     3.825	         0	         0
    0.2864	     3.846	         0	         0
    0.2868	     3.851	         0	         0
    0.2872	     3.866	         0	         0
    0.2876	     3.873	         0	         0
     0.288	     3.884	         0	         0
    0.2884	     3.897	         0	         0
    0.2888	     3.912	         0	         0
    0.2892	     3.915	         0	         0
    0.2896	     3.933	         0	         0
      0.29	      3.95	         0	         0
    0.2904	     3.962	         0	         0
    0.2908	      3.98	         0	         0
    0.2912	     3.991	         0	         0
    0.2916	     4.005	         0	         0
     0.292	     4.019	         0	         0
    0.2924	      4.03	         0	         0
    0.2928	     4.044	         0	         0
    0.2932	     4.057	         0	         0
    0.2936	     4.075	         0	         0
     0.294	     4.082	         0	         0
    0.2944	     4.098	         0	         0
    0.2948	     4.111	         0	         0
    0.2952	     4.123	         0	         0
    0.2956	     4.137	         0	         0
     0.296	     4.153	         0	         0
    0.2964	     4.162	         0	         0
    0.2968	     4.173	         0	         0
    0.2972	     4.184	         0	         0
    0.2976	     4.192	         0	         0
     0.298	     4.203	         0	         0
    0.2984	     4.207	         0	         0
    0.2988	     4.219	         0	         0
    0.2992	     4.236	         0	         0
    0.2996	     4.247	         0	         0
       0.3	     4.258	         0	         0
    0.3004	      4.27	         0	         0
    0.3008	     4.286	         0	         0
    0.3012	     4.296	         0	         0
    0.3016	     4.312	         0	         0
     0.302	      4.33	         0	         0
    0.3024	     4.348	         0	         0
    0.3028	     4.366	         0	         0
    0.3032	     4.379	         0	         0
    0.3036	     4.396	         0	         0
     0.304	     4.408	         0	         0
    0.3044	     4.422	         0	         0
    0.3048	     4.433	         0	         0
    0.3052	     4.445	         0	         0
    0.3056	     4.453	         0	         0
     0.306	     4.466	         0	         0
    0.3064	     4.474	         0	         0
    0.3068	     4.486	         0	         0
    0.3072	     4.495	         0	         0
    0.3076	     4.516	         0	         0
     0.308	     4.525	         0	         0
    0.3084	     4.538	         0	         0
    0.3088	     4.546	         0	         0
    0.3092	     4.561	         0	         0
    0.3096	     4.583	         0	         0
      0.31	     4.593	         0	         0
    0.3104	     4.607	         0	         0
    0.3108	     4.628	         0	         0
    0.3112	     4.632	         0	         0
    0.3116	     4.651	         0	         0
     0.312	     4.677	         0	         0
    0.3124	     4.692	         0	         0
    0.3128	     4.702	         0	         0
    0.3132	     4.712	         0	         0
    0.3136	     4.729	         0	         0
     0.314	     4.748	         0	         0
    0.3144	     4.765	         0	         0
    0.3148	     4.782	         0	         0
    0.3152	     4.802	         0	         0
    0.3156	     4.824	         0	         0
     0.316	     4.839	         0	         0
    0.3164	     4.857	         0	         0
    0.3168	     4.868	         0	         0
    0.3172	     4.878	         0	         0
    0.3176	     4.893	         0	         0
     0.318	     4.908	         0	         0
    0.3184	     4.916	         0	         0
    0.3188	     4.936	         0	         0
    0.3192	     4.953	         0	         0
    0.3196	     4.964	         0	         0
      0.32	     4.982	         0	         0
    0.3204	     4.997	         0	         0
    0.3208	     5.019	         0	         0
    0.3212	     5.041	         0	         0
    0.3216	      5.06	         0	         0
     0.322	     5.079	         0	         0
    0.3224	     5.092	         0	         0
    0.3228	     5.112	         0	         0
    0.3232	     5.131	         0	         0
    0.3236	     5.153	         0	         0
     0.324	      5.17	         0	         0
    0.3244	     5.197	         0	         0
    0.3248	     5.212	         0	         0
    0.3252	     5.234	         0	         0
    0.3256	     5.242	         0	         0
     0.326	     5.264	         0	         0
    0.3264	     5.283	         0	         0
    0.3268	     5.297	         0	         0
    0.3272	     5.309	         0	         0
    0.3276	     5.321	         0	         0
     0.328	     5.333	         0	         0
    0.3284	     5.346	         0	         0
    0.3288	     5.361	         0	         0
    0.3292	     5.381	         0	         0
    0.3296	       5.4	         0	         0
      0.33	     5.416	         0	         0
    0.3304	     5.441	         0	         0
    0.3308	     5.452	         0	         0
    0.3312	     5.471	         0	         0
    0.3316	     5.495	         0	         0
     0.332	      5.51	         0	         0
    0.3324	     5.532	         0	         0
    0.3328	     5.558	         0	         0
    0.3332	     5.575	         0	         0
    0.3336	     5.593	         0	         0
     0.334	     5.606	         0	         0
    0.3344	     5.625	         0	         0
    0.3348	      5.64	         0	         0
    0.3352	     5.666	         0	         0
    0.3356	     5.684	         0	         0
     0.336	     5.716	         0	         0
    0.3364	     5.726	         0	         0
    0.3368	     5.747	         0	         0
    0.3372	     5.759	         0	         0
    0.3376	     5.783	         0	         0
     0.338	     5.802	         0	         0
    0.3384	     5.831	         0	         0
    0.3388	     5.856	         0	         0
    0.3392	     5.876	         0	         0
    0.3396	     5.891	         0	         0
      0.34	     5.911	         0	         0
    0.3404	     5.934	         0	         0
    0.3408	     5.958	         0	         0
    0.3412	      5.98	         0	         0
    0.3416	         6	         0	         0
     0.342	     6.017	         0	         0
    0.3424	     6.047	         0	         0
    0.3428	     6.062	         0	         0
    0.3432	     6.089	         0	         0
    0.3436	     6.101	         0	         0
     0.344	     6.127	         0	         0
    0.3444	     6.136	         0	         0
